Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,Dependent_Count,Card_Category,Credit_Limit,Personal_loan,Car_Owner,House_Owner,Cust_Satisfaction_Score,Delinquent_Acc,,,
49,M,Graduate,Govt,72385,Married,3,Silver,19220,no,yes,yes,4,0,,,
65,M,Doctorate,White-collar,37140,Single,0,Blue,3196,no,no,no,3,0,,,
61,M,Uneducated,Govt,51888,Single,1,Blue,2675,no,no,yes,4,0,,,
41,F,Graduate,Selfemployeed,25375,Married,5,Blue,9502,no,no,no,4,0,,,
43,M,High School,Govt,101672,Married,4,Silver,34516,yes,no,no,4,0,,,
34,M,Uneducated,Selfemployeed,53178,Married,2,Blue,2919,no,no,no,4,0,,,
48,F,Graduate,White-collar,22152,Married,2,Blue,16594,no,no,yes,4,0,,,
41,F,High School,Selfemployeed,14183,Married,5,Blue,11656,no,yes,yes,4,0,,,
57,F,Unknown,Selfemployeed,6550,Single,3,Blue,1438.3,no,no,no,3,0,,,
50,F,Graduate,Blue-collar,10577,Married,3,Blue,3174,no,yes,no,4,0,,,
40,F,Doctorate,Govt,50513,Single,2,Blue,2969,no,yes,no,3,0,,,
44,F,Post-Graduate,Selfemployeed,35049,Unknown,5,Silver,33122,no,no,no,4,0,,,
62,F,Doctorate,Retirees,48384,Single,2,Blue,16794,no,yes,no,4,0,,,
46,M,Uneducated,Businessman,117015,Married,3,Blue,10830,no,yes,yes,4,0,,,
52,F,Graduate,Selfemployeed,6550,Married,2,Blue,2848,no,yes,yes,4,0,,,
34,M,Graduate,Businessman,82832,Single,2,Blue,1776,no,no,no,4,0,,,
59,F,Graduate,White-collar,19874,Single,0,Blue,6188,no,no,yes,4,0,,,
49,M,Uneducated,Selfemployeed,101956,Married,3,Blue,4746,no,yes,no,4,0,,,
44,F,Graduate,Blue-collar,28669,Married,2,Blue,6332,no,no,no,4,0,,,
45,F,Unknown,Selfemployeed,18133,Married,3,Blue,3908,no,no,no,3,0,,,
33,F,Graduate,Selfemployeed,38390,Single,2,Silver,34516,no,yes,no,5,0,,,
55,F,Graduate,Govt,58523,Married,2,Blue,4490,no,yes,yes,5,0,,,
40,F,Uneducated,Retirees,32067,Married,3,Blue,4934,no,no,yes,5,0,,,
43,M,Uneducated,Businessman,109762,Single,3,Blue,4541,no,no,no,3,0,,,
41,M,Unknown,Retirees,61766,Married,3,Blue,1623,no,no,no,4,0,,,
41,F,Graduate,Businessman,161536,Married,3,Blue,5175,no,no,no,4,0,,,
58,M,Unknown,Selfemployeed,72515,Married,2,Blue,2707,no,no,no,5,0,,,
46,F,High School,Blue-collar,10923,Unknown,5,Blue,2072,no,no,yes,4,0,,,
35,F,Graduate,Selfemployeed,23479,Single,4,Blue,27499,no,yes,no,5,0,,,
49,M,Graduate,Selfemployeed,66468,Married,4,Blue,6223,no,yes,no,5,0,,,
36,F,High School,Selfemployeed,14975,Single,1,Blue,1709,no,no,yes,4,0,,,
43,M,Graduate,Govt,85592,Married,3,Blue,7608,no,no,yes,4,0,,,
63,M,High School,Blue-collar,97193,Married,0,Blue,12218,no,no,no,5,0,,,
35,F,Doctorate,Selfemployeed,48562,Married,2,Blue,3257,no,yes,no,4,0,,,
56,F,Graduate,Businessman,219280,Single,2,Silver,34516,no,no,yes,3,0,,,
64,F,Graduate,Selfemployeed,13498,Single,0,Blue,12756,no,yes,yes,4,0,,,
33,M,Unknown,White-collar,124512,Married,2,Blue,3329,no,yes,no,5,0,,,
49,M,High School,Retirees,71721,Married,3,Blue,1768,no,no,yes,4,0,,,
55,M,Uneducated,Blue-collar,60136,Married,2,Blue,2220,no,no,yes,4,0,,,
42,F,Post-Graduate,Govt,23840,Married,3,Blue,6861,no,yes,yes,5,0,,,
31,F,Graduate,Selfemployeed,29359,Married,0,Blue,7023,no,no,no,4,0,,,
54,M,Graduate,Businessman,42757,Married,1,Silver,33771,no,yes,no,4,0,,,
46,F,Graduate,Selfemployeed,8250,Unknown,3,Blue,2910,no,no,yes,5,0,,,
28,M,Post-Graduate,Selfemployeed,41836,Married,0,Blue,12815,yes,yes,yes,5,0,,,
50,M,Doctorate,Businessman,85545,Married,2,Blue,1438.3,no,no,yes,4,0,,,
52,F,Graduate,Businessman,15684,Married,2,Blue,6370,no,no,yes,3,0,,,
52,F,Unknown,Selfemployeed,47796,Single,3,Blue,11352,no,no,no,4,0,,,
50,F,High School,Businessman,30255,Married,3,Blue,2791,no,yes,yes,5,0,,,
53,M,High School,Govt,117654,Unknown,1,Silver,13259,no,no,no,3,0,,,
42,F,Graduate,Govt,26308,Single,3,Blue,3554,no,no,no,4,0,,,
40,M,High School,Govt,71648,Married,3,Blue,9137,no,no,no,4,0,,,
40,F,Uneducated,Selfemployeed,37695,Married,3,Blue,7098,no,yes,yes,3,0,,,
39,F,Unknown,Businessman,29860,Single,2,Blue,1438.3,no,yes,no,5,0,,,
39,F,Graduate,White-collar,35759,Single,2,Blue,3940,no,no,yes,5,0,,,
57,M,Graduate,Retirees,85289,Married,2,Blue,2797,no,no,no,4,0,,,
42,F,High School,Selfemployeed,33007,Single,3,Blue,1852,no,no,yes,4,0,,,
27,M,Unknown,Govt,57973,Married,0,Blue,4998,no,no,yes,5,0,,,
49,M,Unknown,Businessman,114913,Single,1,Blue,16983,no,no,no,4,0,,,
51,F,Post-Graduate,Businessman,172959,Married,1,Silver,34516,no,yes,no,5,0,,,
54,F,Unknown,Govt,23242,Single,3,Blue,8516,no,no,yes,5,0,,,
30,M,High School,Selfemployeed,66445,Married,1,Blue,3642,no,yes,no,3,1,,,
44,M,Graduate,White-collar,158764,Single,2,Blue,29738,yes,yes,no,5,1,,,
47,M,Unknown,Retirees,90113,Married,2,Blue,1438.3,no,no,yes,4,1,,,
38,F,Doctorate,Selfemployeed,13066,Married,2,Blue,3126,no,yes,yes,4,1,,,
54,F,Post-Graduate,Retirees,18435,Single,3,Blue,15428,no,yes,no,5,1,,,
41,F,High School,Blue-collar,46695,Single,2,Blue,7201,no,yes,no,4,1,,,
41,M,Graduate,Retirees,103521,Married,4,Blue,26882,no,yes,no,4,0,,,
33,M,Graduate,Govt,113456,Married,2,Blue,21751,no,no,yes,5,0,,,
61,M,Uneducated,White-collar,104587,Married,0,Silver,34516,no,no,no,5,0,,,
58,F,Uneducated,Selfemployeed,14975,Single,2,Blue,10569,no,no,yes,5,0,,,
57,M,Graduate,Govt,91065,Married,3,Blue,4167,no,no,yes,3,0,,,
49,M,Uneducated,Businessman,85797,Married,2,Blue,3422,yes,no,yes,5,0,,,
46,F,High School,Businessman,163690,Unknown,5,Blue,5520,no,no,no,4,0,,,
50,M,Graduate,Retirees,57514,Single,1,Blue,20230,no,yes,yes,4,0,,,
38,M,Uneducated,Businessman,18725,Married,2,Blue,6824,no,yes,yes,3,0,,,
50,F,Unknown,Businessman,211141,Single,1,Blue,8848,no,no,yes,5,0,,,
52,F,High School,White-collar,31485,Married,3,Blue,34516,no,no,no,3,0,,,
35,F,High School,Selfemployeed,2565,Married,2,Blue,1438.3,no,no,yes,4,0,,,
48,M,Graduate,Businessman,91981,Married,2,Blue,2448,no,no,yes,5,0,,,
27,F,Graduate,Selfemployeed,11174,Single,0,Blue,2140,no,yes,yes,4,0,,,
43,M,Post-Graduate,Businessman,110702,Unknown,4,Blue,2490,no,yes,no,4,0,,,
46,M,Graduate,Blue-collar,94374,Married,4,Blue,2333,no,yes,no,5,0,,,
49,F,Unknown,White-collar,25321,Married,3,Blue,8989,no,yes,no,5,0,,,
44,F,High School,Selfemployeed,9535,Single,1,Blue,12464,no,no,yes,3,0,,,
46,F,Unknown,Blue-collar,24093,Single,3,Blue,1438.3,yes,yes,no,5,0,,,
54,F,Doctorate,Retirees,32143,Single,0,Blue,2703,no,yes,yes,5,0,,,
60,M,Graduate,Retirees,29663,Single,0,Blue,1438.3,no,no,yes,4,0,,,
45,M,Unknown,Businessman,90615,Single,3,Blue,3200,no,no,yes,4,0,,,
38,F,Uneducated,Businessman,15899,Single,3,Blue,34516,no,yes,no,4,0,,,
46,F,Uneducated,Govt,55744,Unknown,2,Blue,2131,no,no,no,4,0,,,
42,M,Uneducated,Retirees,56370,Married,3,Blue,13734,yes,yes,yes,3,0,,,
34,F,High School,Selfemployeed,14975,Unknown,3,Blue,7477,no,no,no,4,0,,,
48,M,Graduate,White-collar,103634,Married,3,Blue,5131,no,yes,no,5,0,,,
49,F,Graduate,Businessman,204997,Single,3,Silver,20356,no,yes,no,3,0,,,
51,M,High School,White-collar,82609,Married,1,Blue,1754,no,no,yes,3,0,,,
40,M,Graduate,Retirees,79037,Married,3,Blue,3240,no,yes,no,4,0,,,
54,M,Unknown,Businessman,111305,Single,1,Blue,8455,yes,yes,yes,5,0,,,
53,M,High School,Businessman,228768,Married,3,Silver,29808,no,no,no,3,0,,,
55,F,High School,Govt,49951,Single,1,Blue,2542,no,no,no,5,0,,,
34,M,High School,Govt,78008,Single,2,Blue,2658,no,yes,yes,5,0,,,
44,F,Doctorate,Businessman,129286,Single,3,Blue,4192,no,no,no,4,0,,,
36,F,Uneducated,Selfemployeed,14975,Single,2,Blue,5154,no,no,yes,5,0,,,
51,F,High School,Blue-collar,36733,Married,2,Blue,4475,no,yes,no,5,0,,,
57,M,High School,Blue-collar,67185,Single,2,Blue,2886,no,no,yes,5,0,,,
44,M,High School,Blue-collar,101028,Single,3,Blue,3264,no,yes,yes,4,0,,,
52,F,Graduate,Retirees,27120,Married,0,Blue,1438.3,no,no,no,5,0,,,
45,M,Graduate,Govt,89986,Married,4,Blue,5666,yes,no,no,4,0,,,
51,F,High School,Selfemployeed,14975,Single,2,Blue,1869,no,no,yes,4,0,,,
43,F,Graduate,Businessman,32917,Single,3,Blue,1456,yes,no,yes,5,0,,,
31,F,Uneducated,Businessman,36572,Married,2,Blue,2803,yes,no,yes,4,0,,,
37,F,Graduate,Retirees,19856,Married,3,Blue,5510,no,no,yes,3,0,,,
51,F,Unknown,Blue-collar,17881,Married,2,Gold,34516,no,yes,no,4,0,,,
39,F,High School,Selfemployeed,44794,Married,3,Blue,13625,no,yes,yes,5,0,,,
59,M,Unknown,Govt,46985,Single,1,Blue,3072,yes,no,no,4,0,,,
46,F,Graduate,Selfemployeed,14975,Married,3,Silver,16547,no,yes,yes,5,0,,,
53,F,Unknown,Govt,43996,Married,3,Blue,13477,no,no,no,4,0,,,
41,F,Graduate,Blue-collar,10776,Single,3,Blue,2774,no,yes,yes,4,0,,,
42,M,Graduate,Retirees,79191,Married,4,Blue,1538,no,no,yes,4,0,,,
53,F,Doctorate,Selfemployeed,14975,Single,2,Blue,34516,no,yes,no,5,0,,,
53,F,Graduate,Blue-collar,50822,Single,3,Blue,1757,no,no,yes,3,0,,,
44,F,Unknown,Blue-collar,32089,Married,1,Blue,18432,no,no,yes,3,0,,,
43,F,Unknown,Selfemployeed,14975,Single,3,Blue,3652,no,yes,yes,3,0,,,
28,F,Unknown,White-collar,28470,Single,0,Blue,1679,no,no,yes,4,0,,,
59,M,Graduate,Govt,98001,Single,1,Blue,3667,no,yes,yes,4,0,,,
63,F,High School,White-collar,178027,Married,2,Blue,9805,no,yes,yes,4,0,,,
28,F,Graduate,Blue-collar,13999,Single,1,Blue,5130,no,yes,no,3,0,,,
59,F,Graduate,White-collar,23881,Married,0,Blue,1459,no,yes,no,4,0,,,
42,F,Uneducated,Selfemployeed,14975,Married,2,Blue,3742,no,no,no,4,0,,,
38,F,Graduate,Govt,39211,Married,5,Blue,5853,no,no,no,3,0,,,
53,M,High School,White-collar,60151,Single,3,Blue,2598,no,no,yes,5,0,,,
60,F,Unknown,Blue-collar,56530,Single,0,Blue,14973,no,no,no,3,0,,,
52,F,High School,White-collar,134967,Single,0,Blue,7680,no,yes,no,5,0,,,
44,F,Graduate,Selfemployeed,14975,Married,5,Silver,11568,no,yes,yes,4,0,,,
48,F,Graduate,White-collar,17086,Married,2,Blue,2501,no,no,yes,4,0,,,
35,F,Graduate,Selfemployeed,16536,Married,2,Blue,13382,no,no,no,3,0,,,
48,M,Graduate,Govt,107920,Single,3,Blue,3082,no,yes,yes,4,0,,,
51,M,Graduate,Govt,98186,Married,3,Blue,1438.3,no,no,yes,3,0,,,
42,M,Graduate,White-collar,131612,Married,2,Silver,16191,no,no,yes,4,0,,,
37,M,Unknown,Businessman,67224,Married,3,Blue,2171,yes,yes,yes,5,0,,,
46,M,High School,Selfemployeed,76723,Unknown,2,Blue,20749,no,no,yes,4,0,,,
34,F,High School,Govt,34446,Single,2,Blue,4181,no,no,yes,5,0,,,
52,F,Uneducated,Retirees,37585,Married,2,Blue,16634,yes,yes,yes,4,0,,,
43,M,Unknown,Businessman,179419,Single,3,Blue,3676,no,no,yes,4,0,,,
52,M,Graduate,Businessman,80811,Married,2,Blue,2107,no,no,yes,5,0,,,
53,F,High School,Businessman,232729,Married,1,Blue,5497,no,no,yes,5,0,,,
54,F,High School,Selfemployeed,6550,Single,3,Blue,2290,no,yes,yes,3,0,,,
41,M,Uneducated,Businessman,119754,Single,5,Blue,4023,yes,no,yes,4,0,,,
61,F,Graduate,Businessman,15909,Married,0,Blue,2070,no,yes,no,4,0,,,
50,M,Unknown,Businessman,69653,Married,2,Blue,5547,no,no,no,4,0,,,
35,F,High School,Businessman,59272,Married,5,Blue,19188,no,no,no,4,0,,,
50,F,Uneducated,Blue-collar,17425,Unknown,3,Blue,2550,no,no,yes,3,0,,,
44,M,Graduate,Blue-collar,68867,Single,4,Blue,1438.3,no,no,no,5,0,,,
42,M,High School,Blue-collar,62422,Married,5,Blue,30357,no,no,no,5,0,,,
56,F,Graduate,Businessman,168550,Married,3,Silver,11511,no,no,yes,4,0,,,
59,M,Uneducated,Govt,45040,Single,0,Silver,34516,no,yes,no,5,0,,,
40,F,Graduate,Selfemployeed,14975,Married,3,Blue,2271,no,yes,yes,5,0,,,
54,M,Unknown,Selfemployeed,82309,Married,2,Blue,2561,no,yes,no,3,0,,,
40,F,Graduate,Businessman,40244,Unknown,3,Blue,8318,no,no,no,4,0,,,
55,M,Uneducated,Blue-collar,68262,Single,2,Blue,1438.3,yes,yes,no,3,0,,,
40,F,Graduate,Blue-collar,39161,Single,3,Blue,6472,no,no,yes,4,0,,,
37,M,High School,Selfemployeed,53833,Single,0,Blue,5275,no,no,no,5,0,,,
42,M,Graduate,Selfemployeed,67186,Married,1,Blue,3208,no,yes,no,5,0,,,
47,F,Graduate,Businessman,17684,Single,5,Blue,4249,no,yes,yes,5,0,,,
54,F,Uneducated,Businessman,35971,Single,3,Blue,5265,no,no,yes,4,0,,,
52,F,High School,Businessman,30056,Married,3,Blue,1649,no,no,no,5,0,,,
65,F,Uneducated,White-collar,30145,Single,0,Blue,3001,no,no,no,5,0,,,
33,F,High School,Blue-collar,16957,Married,3,Blue,5026,no,no,yes,4,0,,,
60,F,Doctorate,Selfemployeed,6550,Married,0,Blue,25657,no,no,no,3,0,,,
51,M,Graduate,Businessman,71350,Single,1,Blue,1967,no,no,no,4,0,,,
44,F,Uneducated,Blue-collar,39739,Single,1,Silver,34516,yes,yes,yes,5,0,,,
57,M,High School,Businessman,90275,Married,1,Blue,3979,no,no,no,4,0,,,
46,F,Graduate,Blue-collar,23536,Single,2,Blue,7997,yes,yes,no,5,0,,,
52,F,Uneducated,Selfemployeed,33596,Married,3,Silver,34516,yes,no,no,4,0,,,
50,F,High School,Blue-collar,27482,Single,3,Blue,11894,no,no,no,3,0,,,
39,F,Unknown,Blue-collar,33705,Married,2,Blue,2172,yes,no,yes,4,0,,,
51,M,Uneducated,White-collar,133239,Single,4,Blue,3534,no,yes,yes,3,0,,,
54,M,Graduate,Blue-collar,100396,Single,3,Blue,1834,no,no,no,4,0,,,
49,M,Graduate,Selfemployeed,66676,Married,1,Blue,4479,no,yes,no,4,0,,,
44,F,Graduate,Selfemployeed,2565,Single,4,Blue,4411,no,yes,yes,5,0,,,
58,F,High School,Govt,50897,Married,2,Blue,3416,no,no,yes,3,0,,,
65,M,Graduate,Retirees,30092,Married,1,Gold,34516,no,yes,no,3,0,,,
48,F,Doctorate,Selfemployeed,24097,Single,3,Blue,10226,no,no,no,5,0,,,
53,F,Graduate,Businessman,223058,Single,5,Silver,6024,no,no,no,5,0,,,
45,F,Graduate,Selfemployeed,35804,Married,4,Blue,2132,no,no,yes,5,0,,,
33,F,Uneducated,Blue-collar,47759,Single,0,Blue,1934,no,no,no,5,0,,,
36,M,Graduate,Govt,70487,Married,2,Blue,5130,no,no,yes,5,0,,,
40,F,High School,White-collar,53422,Married,4,Blue,1927,no,yes,no,3,0,,,
35,F,Unknown,Businessman,156790,Married,0,Blue,6121,no,no,no,5,0,,,
36,F,Uneducated,Selfemployeed,38315,Married,2,Blue,21378,no,yes,yes,5,0,,,
51,M,Unknown,Selfemployeed,88419,Unknown,2,Blue,1438.3,no,no,no,4,0,,,
46,F,Graduate,Blue-collar,42427,Single,4,Blue,2720,no,no,yes,3,0,,,
53,F,Graduate,Selfemployeed,50270,Married,2,Blue,12064,yes,yes,no,5,0,,,
49,F,Doctorate,Selfemployeed,57829,Single,4,Blue,4370,no,yes,yes,4,0,,,
46,M,Unknown,White-collar,132716,Single,1,Blue,15101,no,no,no,3,0,,,
49,F,Uneducated,Selfemployeed,55575,Single,2,Silver,10254,no,no,yes,4,0,,,
51,M,High School,Retirees,71873,Single,2,Blue,17656,no,yes,no,5,0,,,
32,M,Unknown,White-collar,53813,Single,1,Blue,4534,yes,no,no,4,0,,,
47,F,Uneducated,Govt,31803,Single,4,Blue,4573,no,yes,no,5,0,,,
45,M,Graduate,White-collar,65071,Single,4,Blue,2670,no,yes,yes,5,0,,,
54,F,Unknown,Businessman,26159,Single,2,Blue,1438.3,no,no,no,5,0,,,
53,F,Graduate,Blue-collar,23948,Single,1,Blue,4255,no,no,no,4,0,,,
46,M,Graduate,Govt,93802,Single,5,Blue,2768,no,no,yes,4,0,,,
50,F,Unknown,Govt,37118,Single,2,Blue,7789,no,yes,no,3,0,,,
43,F,Unknown,Selfemployeed,29182,Unknown,3,Blue,1628,no,no,yes,5,0,,,
47,F,High School,Blue-collar,57781,Unknown,1,Blue,1438.3,no,no,no,3,0,,,
39,F,Unknown,Blue-collar,44821,Single,1,Blue,1536,no,yes,yes,4,0,,,
,M,Graduate,White-collar,44739,Married,3,Blue,3302,no,no,yes,5,0,,,
54,M,Uneducated,Govt,77776,Married,2,Blue,2429,no,no,yes,3,0,,,
36,F,High School,Selfemployeed,2565,Single,1,Blue,7151,no,no,yes,5,0,,,
52,M,Graduate,Businessman,77166,Married,2,Blue,1438.3,no,no,no,3,0,,,
50,M,Graduate,White-collar,103246,Single,1,Blue,4765,no,no,yes,3,0,,,
39,F,Uneducated,White-collar,43422,Single,1,Blue,7084,no,yes,no,5,0,,,
55,F,Graduate,Selfemployeed,11971,Married,0,Blue,10974,no,yes,no,3,0,,,
51,M,High School,Govt,96998,Single,1,Blue,1910,yes,no,no,4,0,,,
44,F,Graduate,Govt,34259,Single,3,Blue,16284,no,no,yes,3,0,,,
40,F,Graduate,Selfemployeed,22789,Single,2,Blue,8930,no,yes,no,4,0,,,
36,M,High School,Businessman,169695,Single,3,Gold,12648,no,no,no,4,0,,,
40,M,Graduate,White-collar,96900,Single,2,Blue,1854,no,yes,yes,4,0,,,
40,M,Graduate,Govt,50184,Single,2,Blue,6467,no,no,no,4,0,,,
52,F,Post-Graduate,Businessman,59653,Single,1,Blue,2016,no,yes,yes,3,0,,,
49,M,Graduate,Govt,81559,Unknown,2,Blue,3491,no,no,yes,4,0,,,
50,F,Uneducated,Selfemployeed,14975,Married,2,Blue,2216,no,yes,no,4,0,,,
37,M,High School,Govt,75217,Married,4,Blue,3124,no,no,no,4,0,,,
32,M,Graduate,Selfemployeed,70993,Married,3,Blue,3416,no,no,no,3,0,,,
43,M,High School,Businessman,207950,Married,2,Blue,11427,no,yes,yes,4,0,,,
46,F,Uneducated,Retirees,57953,Married,3,Blue,7459,yes,yes,no,4,0,,,
50,F,Graduate,Retirees,21122,Single,3,Blue,20803,no,no,yes,4,0,,,
36,M,High School,Businessman,91718,Single,3,Blue,2709,no,no,no,3,0,,,
46,F,High School,Selfemployeed,15551,Unknown,4,Blue,29770,no,yes,yes,4,0,,,
51,F,High School,Govt,37792,Married,2,Blue,9916,yes,no,no,4,0,,,
54,F,Graduate,White-collar,36506,Single,1,Blue,24126,no,no,no,4,0,,,
62,F,High School,Selfemployeed,2565,Single,0,Silver,33180,no,no,no,4,0,,,
46,F,High School,Selfemployeed,24033,Married,1,Blue,2509,no,no,yes,4,0,,,
56,M,High School,Blue-collar,74014,Married,3,Blue,1944,yes,yes,no,4,0,,,
53,M,Graduate,Govt,117476,Single,3,Blue,5181,no,no,yes,4,0,,,
57,F,High School,Selfemployeed,29407,Married,2,Blue,1641,no,yes,yes,4,0,,,
59,F,Graduate,Retirees,37209,Married,0,Silver,34516,no,no,no,3,0,,,
38,M,High School,Retirees,53606,Married,2,Blue,4461,yes,no,yes,4,0,,,
45,F,Graduate,Govt,15035,Married,1,Blue,8694,no,yes,no,4,0,,,
33,M,Unknown,Businessman,152151,Single,2,Blue,6867,no,no,yes,4,0,,,
26,F,Graduate,Selfemployeed,6550,Single,1,Blue,5456,no,yes,yes,4,0,,,
41,F,Graduate,Govt,26166,Single,1,Blue,2160,no,no,no,4,0,,,
26,F,High School,Selfemployeed,14975,Single,2,Blue,2987,no,no,no,4,0,,,
59,F,Graduate,Selfemployeed,50643,Married,0,Blue,2480,no,no,yes,4,0,,,
47,F,Graduate,Blue-collar,19140,Married,3,Blue,11915,no,yes,yes,4,0,,,
31,F,Unknown,Selfemployeed,14975,Single,1,Blue,2178,no,no,no,3,0,,,
48,F,Doctorate,Selfemployeed,33627,Married,5,Blue,1439,no,no,no,4,0,,,
36,M,High School,White-collar,87943,Married,2,Blue,2725,no,no,no,4,0,,,
53,F,Graduate,Govt,34719,Married,1,Blue,6210,no,no,yes,3,0,,,
42,M,High School,Blue-collar,91838,Unknown,4,Blue,2415,no,no,no,3,0,,,
46,M,Uneducated,White-collar,95220,Single,4,Blue,2426,no,yes,no,4,0,,,
48,F,Graduate,Blue-collar,20865,Married,2,Blue,3034,no,yes,yes,4,0,,,
39,F,High School,Businessman,172440,Single,2,Blue,28043,no,no,yes,4,0,,,
47,M,Graduate,Blue-collar,76701,Single,5,Blue,6058,no,no,no,5,0,,,
47,M,Uneducated,Selfemployeed,98451,Single,4,Blue,3170,no,no,no,3,0,,,
54,M,High School,Businessman,105974,Single,3,Blue,19000,no,no,yes,3,0,,,
46,M,Graduate,White-collar,82743,Married,2,Blue,2936,no,no,yes,4,0,,,
41,F,Uneducated,Businessman,40801,Married,1,Blue,3224,no,yes,no,5,0,,,
41,F,Graduate,Retirees,47641,Unknown,2,Blue,11498,no,no,no,3,0,,,
40,M,Graduate,White-collar,120806,Married,2,Blue,34516,no,no,yes,4,0,,,
34,M,High School,Businessman,48885,Married,0,Blue,5069,no,yes,no,3,0,,,
49,M,Uneducated,White-collar,100042,Married,3,Blue,7552,no,no,no,5,1,,,
30,F,Graduate,Selfemployeed,8250,Married,1,Blue,1962,no,no,yes,5,1,,,
40,F,Unknown,Businessman,51104,Married,4,Blue,3390,no,yes,no,3,1,,,
44,F,High School,Selfemployeed,2565,Single,5,Blue,8654,no,no,yes,5,1,,,
56,M,Graduate,Retirees,64277,Married,3,Blue,18056,no,no,yes,5,1,,,
57,F,Uneducated,Selfemployeed,5525,Married,2,Blue,4267,no,yes,yes,3,1,,,
59,M,Graduate,Govt,51407,Married,1,Blue,4701,yes,no,no,5,1,,,
43,M,Graduate,Selfemployeed,49479,Unknown,5,Blue,13193,no,yes,no,5,0,,,
38,F,High School,Govt,28745,Single,0,Blue,1632,no,yes,no,5,0,,,
49,M,Uneducated,White-collar,74653,Married,2,Blue,8973,no,no,yes,5,0,,,
60,F,High School,Blue-collar,10524,Married,2,Blue,7050,no,yes,no,4,0,,,
46,F,Post-Graduate,White-collar,36662,Married,4,Blue,5071,no,no,yes,4,0,,,
40,F,Graduate,Govt,36592,Unknown,2,Blue,4476,no,yes,yes,3,0,,,
40,F,High School,Govt,28672,Single,2,Blue,3443,no,no,no,5,0,,,
37,M,Uneducated,Govt,110128,Unknown,3,Blue,2437,no,yes,no,3,0,,,
34,F,High School,Selfemployeed,1250,Single,1,Blue,11669,no,no,no,4,0,,,
52,F,High School,Govt,59555,Married,1,Blue,3888,yes,no,yes,4,0,,,
48,M,Post-Graduate,Businessman,70158,Married,3,Blue,1640,no,no,yes,4,0,,,
52,M,High School,Retirees,64902,Single,2,Blue,4222,no,yes,no,4,0,,,
35,F,Graduate,Blue-collar,16293,Single,4,Blue,1479,no,yes,yes,4,0,,,
44,M,Uneducated,Govt,91441,Married,2,Blue,6720,no,no,yes,5,0,,,
30,M,Unknown,White-collar,75048,Single,0,Blue,2888,yes,yes,yes,5,0,,,
55,F,Graduate,Retirees,36382,Married,2,Blue,4402,no,no,yes,5,0,,,
36,F,High School,Blue-collar,10475,Single,1,Silver,34516,no,no,no,5,0,,,
53,F,Graduate,Businessman,30575,Single,1,Blue,2549,no,yes,no,3,0,,,
38,M,Post-Graduate,Blue-collar,65595,Married,3,Blue,3369,no,yes,yes,5,0,,,
50,F,Uneducated,White-collar,50493,Single,0,Blue,2723,no,yes,yes,4,0,,,
45,F,Unknown,Selfemployeed,11508,Single,3,Blue,27029,no,yes,yes,4,0,,,
44,F,Graduate,Govt,34325,Unknown,2,Blue,3451,no,no,yes,4,0,,,
42,F,High School,Businessman,27340,Single,4,Blue,15490,no,yes,yes,4,0,,,
38,M,Graduate,Govt,64120,Married,1,Blue,3828,no,no,yes,5,0,,,
38,M,Unknown,Selfemployeed,59642,Married,1,Blue,5037,no,yes,yes,4,0,,,
53,F,High School,Businessman,193515,Single,2,Silver,22715,yes,no,yes,5,0,,,
51,F,Unknown,Blue-collar,13406,Single,2,Blue,8276,no,no,no,5,0,,,
37,F,Graduate,Selfemployeed,40969,Single,2,Blue,1963,no,no,no,5,0,,,
48,F,Unknown,White-collar,32474,Single,2,Blue,1789,no,no,no,4,0,,,
37,M,Uneducated,Selfemployeed,14975,Single,2,Blue,3563,no,no,yes,4,0,,,
51,M,High School,Govt,42224,Single,4,Blue,7108,no,yes,no,5,0,,,
45,F,Graduate,Selfemployeed,14975,Married,4,Blue,5731,no,no,yes,4,0,,,
38,M,Uneducated,Blue-collar,65653,Married,0,Blue,8243,no,yes,yes,5,0,,,
39,F,Unknown,Selfemployeed,14975,Married,4,Blue,23218,no,no,yes,3,0,,,
29,F,Uneducated,Selfemployeed,25512,Single,1,Blue,3591,no,no,no,3,0,,,
45,F,Unknown,Selfemployeed,36975,Married,4,Blue,10350,yes,no,yes,3,0,,,
44,F,Doctorate,Selfemployeed,14975,Married,4,Blue,2852,no,yes,yes,5,0,,,
47,F,Uneducated,Retirees,28533,Married,1,Blue,5877,yes,yes,yes,4,0,,,
39,F,High School,Retirees,56287,Married,2,Blue,2264,no,yes,yes,4,0,,,
57,M,Graduate,White-collar,99250,Single,1,Blue,3394,no,no,no,4,0,,,
64,F,High School,Govt,45433,Married,0,Blue,6347,no,yes,no,3,0,,,
57,M,Graduate,Businessman,100206,Married,1,Blue,3336,no,yes,no,4,0,,,
53,F,Unknown,Blue-collar,13984,Single,2,Blue,5031,no,no,yes,5,0,,,
49,F,Uneducated,Businessman,26321,Married,2,Blue,5100,no,yes,no,4,0,,,
53,F,Graduate,Blue-collar,58849,Married,1,Blue,2485,no,yes,no,4,0,,,
59,M,Graduate,Retirees,31726,Married,0,Blue,1516,no,yes,no,4,0,,,
39,F,Graduate,Selfemployeed,5525,Married,2,Blue,27126,no,no,yes,5,0,,,
